Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
CL580,C785670,V785670,10000,2025-10-14,1
CL581,C931866,V931866,10000,2025-12-07,1
CL582,C432267,V432267,10000,2025-06-07,1
CL583,C385592,V385592,10000,2025-05-21,1
CL584,C201394,V201394,10000,2025-03-14,1
CL585,C159341,V159341,10000,2025-02-27,1
CL586,C657139,V657139,10000,2025-08-28,1
CL587,C784488,V784488,10000,2025-10-14,1
CL588,C349228,V349228,10000,2025-05-07,1
CL589,C951025,V951025,10000,2025-12-14,1
CL590,C952877,V952877,10000,2025-12-14,1
CL591,C684352,V684352,10000,2025-09-07,1
CL592,C348221,V348221,10000,2025-05-07,1
CL593,C239729,V239729,10000,2025-03-28,1
CL594,C685453,V685453,10000,2025-09-07,1
CL595,C723945,V723945,10000,2025-09-21,1
CL596,C490587,V490587,10000,2025-06-28,1
CL597,C219927,V219927,10000,2025-03-21,1
CL598,C75568,V75568,10000,2025-01-27,1
CL599,C471080,V471080,10000,2025-06-21,1
CL600,C683133,V683133,10000,2025-09-07,1
CL601,C785356,V785356,10000,2025-10-14,1
CL602,C571136,V571136,10000,2025-07-28,1
CL603,C199612,V199612,10000,2025-03-14,1
CL604,C160172,V160172,10000,2025-02-27,1
CL605,C909659,V909659,10000,2025-11-28,1
CL606,C515765,V515765,10000,2025-07-07,1
CL607,C805921,V805921,10000,2025-10-21,1
CL608,C160051,V160051,10000,2025-02-27,1
CL609,C120694,V120694,10000,2025-02-13,1
CL610,C870458,V870458,10000,2025-11-14,1
CL611,C889853,V889853,10000,2025-11-21,1
CL612,C266610,V266610,10000,2025-04-07,1
CL613,C75217,V75217,10000,2025-01-27,1
CL614,C322752,V322752,10000,2025-04-28,1
CL615,C472577,V472577,10000,2025-06-21,1
CL616,C305996,V305996,10000,2025-04-21,1
CL617,C638668,V638668,10000,2025-08-21,1
CL618,C600910,V600910,10000,2025-08-07,1
CL619,C304966,V304966,10000,2025-04-21,1
CL620,C909827,V909827,10000,2025-11-28,1
CL621,C971198,V971198,10000,2025-12-21,1
CL622,C405704,V405704,10000,2025-05-28,1
CL623,C219240,V219240,10000,2025-03-21,1
CL624,C970401,V970401,10000,2025-12-21,1
CL625,C684237,V684237,10000,2025-09-07,1
CL626,C451961,V451961,10000,2025-06-14,1
CL627,C871122,V871122,10000,2025-11-14,1
CL628,C219124,V219124,10000,2025-03-21,1
CL629,C451606,V451606,10000,2025-06-14,1
CL630,C491180,V491180,10000,2025-06-28,1
CL631,C201805,V201805,10000,2025-03-14,1
CL632,C704889,V704889,10000,2025-09-14,1
CL633,C849791,V849791,10000,2025-11-07,1
CL634,C286887,V286887,10000,2025-04-14,1
CL635,C765311,V765311,10000,2025-10-07,1
CL636,C267805,V267805,10000,2025-04-07,1
CL637,C618942,V618942,10000,2025-08-14,1
CL638,C385414,V385414,10000,2025-05-21,1
CL639,C472056,V472056,10000,2025-06-21,1
CL640,C386603,V386603,10000,2025-05-21,1
CL641,C804219,V804219,10000,2025-10-21,1
CL642,C804792,V804792,10000,2025-10-21,1
CL643,C54902,V54902,10000,2025-01-20,1
CL644,C240075,V240075,10000,2025-03-28,1
CL645,C240074,V240074,10000,2025-03-28,1
CL646,C18679,V18679,10000,2025-01-06,1
CL647,C703797,V703797,10000,2025-09-14,1
CL648,C347422,V347422,10000,2025-05-07,1
CL649,C889726,V889726,10000,2025-11-21,1
CL650,C869069,V869069,10000,2025-11-14,1
CL651,C805762,V805762,10000,2025-10-21,1
CL652,C888802,V888802,10000,2025-11-21,1
CL653,C804324,V804324,10000,2025-10-21,1
CL654,C823491,V823491,10000,2025-10-28,1
CL655,C220607,V220607,10000,2025-03-21,1
CL656,C657268,V657268,10000,2025-08-28,1
CL657,C932447,V932447,10000,2025-12-07,1
CL658,C932431,V932431,10000,2025-12-07,1
CL659,C180494,V180494,10000,2025-03-07,1
CL660,C181598,V181598,10000,2025-03-07,1
CL661,C324679,V324679,10000,2025-04-28,1
CL662,C74269,V74269,10000,2025-01-27,1
CL663,C553660,V553660,10000,2025-07-21,1
CL664,C489728,V489728,10000,2025-06-28,1
CL665,C805784,V805784,10000,2025-10-21,1
CL666,C37436,V37436,10000,2025-01-13,1
CL667,C347272,V347272,10000,2025-05-07,1
CL668,C16800,V16800,10000,2025-01-06,1
CL669,C451483,V451483,10000,2025-06-14,1
CL670,C490069,V490069,10000,2025-06-28,1
CL671,C683600,V683600,10000,2025-09-07,1
CL672,C181433,V181433,10000,2025-03-07,1
CL673,C121373,V121373,10000,2025-02-13,1
CL674,C599526,V599526,10000,2025-08-07,1
CL675,C933868,V933868,10000,2025-12-07,1
CL676,C142010,V142010,10000,2025-02-20,1
CL677,C18931,V18931,10000,2025-01-06,1
CL678,C54967,V54967,10000,2025-01-20,1
CL679,C658488,V658488,10000,2025-08-28,1
CL680,C703259,V703259,10000,2025-09-14,1
CL681,C159004,V159004,10000,2025-02-27,1
CL682,C513809,V513809,10000,2025-07-07,1
CL683,C573218,V573218,10000,2025-07-28,1
CL684,C76008,V76008,10000,2025-01-27,1
CL685,C239399,V239399,10000,2025-03-28,1
CL686,C200083,V200083,10000,2025-03-14,1
CL687,C385976,V385976,10000,2025-05-21,1
CL688,C704715,V704715,10000,2025-09-14,1
CL689,C684939,V684939,10000,2025-09-07,1
CL690,C304627,V304627,10000,2025-04-21,1
CL691,C219276,V219276,10000,2025-03-21,1
CL692,C348455,V348455,10000,2025-05-07,1
CL693,C37856,V37856,10000,2025-01-13,1
CL694,C990385,V990385,10000,2025-12-28,1
CL695,C721879,V721879,10000,2025-09-21,1
CL696,C534444,V534444,10000,2025-07-14,1
CL697,C908622,V908622,10000,2025-11-28,1
CL698,C266841,V266841,10000,2025-04-07,1
CL699,C387314,V387314,10000,2025-05-21,1
CL700,C141338,V141338,10000,2025-02-20,1
CL701,C139800,V139800,10000,2025-02-20,1
CL702,C182502,V182502,10000,2025-03-07,1
CL703,C56720,V56720,10000,2025-01-20,1
CL704,C453138,V453138,10000,2025-06-14,1
CL705,C121879,V121879,10000,2025-02-13,1
CL706,C599512,V599512,10000,2025-08-07,1
CL707,C823879,V823879,10000,2025-10-28,1
CL708,C703994,V703994,10000,2025-09-14,1
CL709,C218807,V218807,10000,2025-03-21,1
CL710,C785329,V785329,10000,2025-10-14,1
CL711,C742205,V742205,10000,2025-09-28,1
CL712,C599756,V599756,10000,2025-08-07,1
CL713,C433635,V433635,10000,2025-06-07,1
CL714,C871004,V871004,10000,2025-11-14,1
CL715,C599733,V599733,10000,2025-08-07,1
CL716,C618231,V618231,10000,2025-08-14,1
CL717,C805819,V805819,10000,2025-10-21,1
CL718,C516427,V516427,10000,2025-07-07,1
CL719,C388002,V388002,10000,2025-05-21,1
CL720,C952253,V952253,10000,2025-12-14,1
CL721,C404636,V404636,10000,2025-05-28,1
CL722,C619426,V619426,10000,2025-08-14,1
CL723,C220648,V220648,10000,2025-03-21,1
CL724,C387172,V387172,10000,2025-05-21,1
CL725,C159233,V159233,10000,2025-02-27,1
CL726,C553169,V553169,10000,2025-07-21,1
CL727,C267709,V267709,10000,2025-04-07,1
CL728,C971721,V971721,10000,2025-12-21,1
CL729,C182610,V182610,10000,2025-03-07,1
CL730,C266912,V266912,10000,2025-04-07,1
CL731,C823064,V823064,10000,2025-10-28,1
CL732,C405135,V405135,10000,2025-05-28,1
CL733,C824008,V824008,10000,2025-10-28,1
CL734,C239167,V239167,10000,2025-03-28,1
CL735,C35892,V35892,10000,2025-01-13,1
CL736,C433804,V433804,10000,2025-06-07,1
CL737,C121204,V121204,10000,2025-02-13,1
CL738,C219769,V219769,10000,2025-03-21,1
CL739,C140077,V140077,10000,2025-02-20,1
CL740,C239193,V239193,10000,2025-03-28,1
CL741,C703935,V703935,10000,2025-09-14,1
CL742,C571495,V571495,10000,2025-07-28,1
CL743,C972116,V972116,10000,2025-12-21,1
CL744,C851456,V851456,10000,2025-11-07,1
CL745,C452783,V452783,10000,2025-06-14,1
CL746,C571474,V571474,10000,2025-07-28,1
CL747,C908708,V908708,10000,2025-11-28,1
CL748,C952252,V952252,10000,2025-12-14,1
CL749,C515422,V515422,10000,2025-07-07,1
CL750,C433162,V433162,10000,2025-06-07,1
CL751,C347423,V347423,10000,2025-05-07,1
CL752,C238188,V238188,10000,2025-03-28,1
CL753,C908836,V908836,10000,2025-11-28,1
CL754,C685483,V685483,10000,2025-09-07,1
CL755,C889154,V889154,10000,2025-11-21,1
CL756,C37442,V37442,10000,2025-01-13,1
CL757,C619839,V619839,10000,2025-08-14,1
CL758,C932262,V932262,10000,2025-12-07,1
CL759,C533881,V533881,10000,2025-07-14,1
CL760,C533900,V533900,10000,2025-07-14,1
CL761,C851959,V851959,10000,2025-11-07,1
CL762,C121939,V121939,10000,2025-02-13,1
CL763,C433521,V433521,10000,2025-06-07,1
CL764,C990255,V990255,10000,2025-12-28,1
CL765,C142100,V142100,10000,2025-02-20,1
CL766,C684934,V684934,10000,2025-09-07,1
CL767,C431930,V431930,10000,2025-06-07,1
CL768,C823942,V823942,10000,2025-10-28,1
CL769,C218976,V218976,10000,2025-03-21,1
CL770,C431876,V431876,10000,2025-06-07,1
CL771,C470504,V470504,10000,2025-06-21,1
CL772,C765405,V765405,10000,2025-10-07,1
CL773,C220664,V220664,10000,2025-03-21,1
CL774,C934111,V934111,10000,2025-12-07,1
CL775,C767172,V767172,10000,2025-10-07,1
CL776,C767767,V767767,10000,2025-10-07,1
CL777,C573232,V573232,10000,2025-07-28,1
CL778,C656362,V656362,10000,2025-08-28,1
CL779,C159033,V159033,10000,2025-02-27,1
CL780,C658249,V658249,10000,2025-08-28,1
CL781,C871014,V871014,10000,2025-11-14,1
CL782,C766056,V766056,10000,2025-10-07,1
CL783,C36861,V36861,10000,2025-01-13,1
CL784,C766862,V766862,10000,2025-10-07,1
CL785,C180919,V180919,10000,2025-03-07,1
CL786,C36414,V36414,10000,2025-01-13,1
CL787,C888849,V888849,10000,2025-11-21,1
CL788,C181407,V181407,10000,2025-03-07,1
CL789,C406426,V406426,10000,2025-05-28,1
CL790,C432967,V432967,10000,2025-06-07,1
CL791,C56531,V56531,10000,2025-01-20,1
CL792,C490552,V490552,10000,2025-06-28,1
CL793,C908763,V908763,10000,2025-11-28,1
CL794,C952047,V952047,10000,2025-12-14,1
CL795,C991674,V991674,10000,2025-12-28,1
CL796,C618684,V618684,10000,2025-08-14,1
CL797,C366892,V366892,10000,2025-05-14,1
CL798,C181096,V181096,10000,2025-03-07,1
CL799,C704650,V704650,10000,2025-09-14,1
CL800,C741530,V741530,10000,2025-09-28,1
CL801,C74571,V74571,10000,2025-01-27,1
CL802,C952104,V952104,10000,2025-12-14,1
CL803,C102078,V102078,10000,2025-02-06,1
CL804,C57070,V57070,10000,2025-01-20,1
CL805,C868997,V868997,10000,2025-11-14,1
CL806,C37201,V37201,10000,2025-01-13,1
CL807,C267435,V267435,10000,2025-04-07,1
CL808,C785784,V785784,10000,2025-10-14,1
CL809,C404765,V404765,10000,2025-05-28,1
CL810,C139544,V139544,10000,2025-02-20,1
CL811,C75367,V75367,10000,2025-01-27,1
CL812,C533979,V533979,10000,2025-07-14,1
CL813,C766066,V766066,10000,2025-10-07,1
CL814,C103696,V103696,10000,2025-02-06,1
CL815,C534463,V534463,10000,2025-07-14,1
CL816,C908741,V908741,10000,2025-11-28,1
CL817,C470414,V470414,10000,2025-06-21,1
CL818,C385408,V385408,10000,2025-05-21,1
CL819,C514219,V514219,10000,2025-07-07,1
CL820,C933512,V933512,10000,2025-12-07,1
CL821,C387929,V387929,10000,2025-05-21,1
CL822,C534897,V534897,10000,2025-07-14,1
CL823,C122223,V122223,10000,2025-02-13,1
CL824,C600069,V600069,10000,2025-08-07,1
CL825,C970277,V970277,10000,2025-12-21,1
CL826,C322770,V322770,10000,2025-04-28,1
CL827,C889933,V889933,10000,2025-11-21,1
CL828,C489271,V489271,10000,2025-06-28,1
CL829,C55792,V55792,10000,2025-01-20,1
CL830,C804410,V804410,10000,2025-10-21,1
CL831,C141996,V141996,10000,2025-02-20,1
CL832,C303468,V303468,10000,2025-04-21,1
CL833,C637926,V637926,10000,2025-08-21,1
CL834,C305289,V305289,10000,2025-04-21,1
CL835,C471747,V471747,10000,2025-06-21,1
CL836,C971249,V971249,10000,2025-12-21,1
CL837,C101455,V101455,10000,2025-02-06,1
CL838,C38123,V38123,10000,2025-01-13,1
CL839,C284490,V284490,10000,2025-04-14,1
CL840,C933023,V933023,10000,2025-12-07,1
CL841,C181465,V181465,10000,2025-03-07,1
CL842,C103060,V103060,10000,2025-02-06,1
CL843,C75482,V75482,10000,2025-01-27,1
CL844,C451435,V451435,10000,2025-06-14,1
CL845,C889367,V889367,10000,2025-11-21,1
CL846,C322656,V322656,10000,2025-04-28,1
CL847,C491735,V491735,10000,2025-06-28,1
CL848,C515357,V515357,10000,2025-07-07,1
CL849,C159504,V159504,10000,2025-02-27,1
CL850,C638268,V638268,10000,2025-08-21,1
CL851,C704663,V704663,10000,2025-09-14,1
CL852,C285524,V285524,10000,2025-04-14,1
CL853,C618468,V618468,10000,2025-08-14,1
CL854,C598773,V598773,10000,2025-08-07,1
CL855,C888974,V888974,10000,2025-11-21,1
CL856,C267049,V267049,10000,2025-04-07,1
CL857,C824390,V824390,10000,2025-10-28,1
CL858,C786709,V786709,10000,2025-10-14,1
CL859,C433066,V433066,10000,2025-06-07,1
CL860,C851363,V851363,10000,2025-11-07,1
CL861,C471501,V471501,10000,2025-06-21,1
CL862,C121882,V121882,10000,2025-02-13,1
CL863,C952838,V952838,10000,2025-12-14,1
CL864,C704188,V704188,10000,2025-09-14,1
CL865,C303493,V303493,10000,2025-04-21,1
CL866,C451906,V451906,10000,2025-06-14,1
CL867,C490161,V490161,10000,2025-06-28,1
CL868,C304836,V304836,10000,2025-04-21,1
CL869,C368624,V368624,10000,2025-05-14,1
CL870,C740705,V740705,10000,2025-09-28,1
CL871,C657804,V657804,10000,2025-08-28,1
CL872,C324607,V324607,10000,2025-04-28,1
CL873,C122215,V122215,10000,2025-02-13,1
CL874,C823571,V823571,10000,2025-10-28,1
CL875,C470893,V470893,10000,2025-06-21,1
CL876,C265858,V265858,10000,2025-04-07,1
CL877,C741991,V741991,10000,2025-09-28,1
CL878,C366204,V366204,10000,2025-05-14,1
CL879,C742253,V742253,10000,2025-09-28,1
CL880,C37342,V37342,10000,2025-01-13,1
CL881,C433165,V433165,10000,2025-06-07,1
CL882,C122065,V122065,10000,2025-02-13,1
CL883,C432186,V432186,10000,2025-06-07,1
CL884,C766428,V766428,10000,2025-10-07,1
CL885,C722281,V722281,10000,2025-09-21,1
CL886,C17050,V17050,10000,2025-01-06,1
CL887,C201698,V201698,10000,2025-03-14,1
CL888,C366286,V366286,10000,2025-05-14,1
CL889,C219095,V219095,10000,2025-03-21,1
CL890,C432018,V432018,10000,2025-06-07,1
CL891,C888992,V888992,10000,2025-11-21,1
CL892,C767759,V767759,10000,2025-10-07,1
CL893,C305049,V305049,10000,2025-04-21,1
CL894,C533594,V533594,10000,2025-07-14,1
CL895,C723654,V723654,10000,2025-09-21,1
CL896,C552392,V552392,10000,2025-07-21,1
CL897,C655915,V655915,10000,2025-08-28,1
CL898,C180711,V180711,10000,2025-03-07,1
CL899,C406019,V406019,10000,2025-05-28,1
CL900,C75119,V75119,10000,2025-01-27,1
CL901,C161127,V161127,10000,2025-02-27,1
CL902,C200669,V200669,10000,2025-03-14,1
CL903,C870641,V870641,10000,2025-11-14,1
CL904,C805747,V805747,10000,2025-10-21,1
CL905,C265424,V265424,10000,2025-04-07,1
CL906,C406484,V406484,10000,2025-05-28,1
CL907,C35628,V35628,10000,2025-01-13,1
CL908,C433580,V433580,10000,2025-06-07,1
CL909,C639322,V639322,10000,2025-08-21,1
CL910,C405700,V405700,10000,2025-05-28,1
CL911,C869827,V869827,10000,2025-11-14,1
CL912,C850900,V850900,10000,2025-11-07,1
CL913,C348011,V348011,10000,2025-05-07,1
CL914,C158596,V158596,10000,2025-02-27,1
CL915,C451406,V451406,10000,2025-06-14,1
CL916,C552909,V552909,10000,2025-07-21,1
CL917,C907656,V907656,10000,2025-11-28,1
CL918,C36457,V36457,10000,2025-01-13,1
CL919,C304175,V304175,10000,2025-04-21,1
CL920,C75272,V75272,10000,2025-01-27,1
CL921,C535453,V535453,10000,2025-07-14,1
CL922,C158519,V158519,10000,2025-02-27,1
CL923,C685789,V685789,10000,2025-09-07,1
CL924,C572375,V572375,10000,2025-07-28,1
CL925,C516018,V516018,10000,2025-07-07,1
CL926,C553442,V553442,10000,2025-07-21,1
CL927,C102093,V102093,10000,2025-02-06,1
CL928,C824040,V824040,10000,2025-10-28,1
CL929,C406683,V406683,10000,2025-05-28,1
CL930,C348739,V348739,10000,2025-05-07,1
CL931,C219323,V219323,10000,2025-03-21,1
CL932,C909817,V909817,10000,2025-11-28,1
CL933,C405415,V405415,10000,2025-05-28,1
CL934,C533806,V533806,10000,2025-07-14,1
CL935,C387508,V387508,10000,2025-05-21,1
CL936,C101894,V101894,10000,2025-02-06,1
CL937,C741003,V741003,10000,2025-09-28,1
CL938,C573030,V573030,10000,2025-07-28,1
CL939,C850145,V850145,10000,2025-11-07,1
CL940,C17530,V17530,10000,2025-01-06,1
CL941,C200072,V200072,10000,2025-03-14,1
CL942,C683329,V683329,10000,2025-09-07,1
CL943,C573592,V573592,10000,2025-07-28,1
CL944,C471270,V471270,10000,2025-06-21,1
CL945,C404991,V404991,10000,2025-05-28,1
CL946,C723908,V723908,10000,2025-09-21,1
CL947,C702612,V702612,10000,2025-09-14,1
CL948,C433871,V433871,10000,2025-06-07,1
CL949,C600795,V600795,10000,2025-08-07,1
CL950,C825073,V825073,10000,2025-10-28,1
CL951,C324554,V324554,10000,2025-04-28,1
CL952,C683715,V683715,10000,2025-09-07,1
CL953,C103262,V103262,10000,2025-02-06,1
CL954,C823976,V823976,10000,2025-10-28,1
CL955,C239042,V239042,10000,2025-03-28,1
CL956,C907863,V907863,10000,2025-11-28,1
CL957,C617668,V617668,10000,2025-08-14,1
CL958,C266362,V266362,10000,2025-04-07,1
CL959,C122955,V122955,10000,2025-02-13,1
CL960,C434039,V434039,10000,2025-06-07,1
CL961,C218856,V218856,10000,2025-03-21,1
CL962,C322772,V322772,10000,2025-04-28,1
CL963,C305379,V305379,10000,2025-04-21,1
CL964,C970927,V970927,10000,2025-12-21,1
CL965,C636909,V636909,10000,2025-08-21,1
CL966,C202100,V202100,10000,2025-03-14,1
CL967,C265612,V265612,10000,2025-04-07,1
CL968,C101876,V101876,10000,2025-02-06,1
CL969,C617755,V617755,10000,2025-08-14,1
CL970,C803862,V803862,10000,2025-10-21,1
CL971,C367871,V367871,10000,2025-05-14,1
CL972,C553947,V553947,10000,2025-07-21,1
CL973,C805993,V805993,10000,2025-10-21,1
CL974,C16716,V16716,10000,2025-01-06,1
CL975,C219123,V219123,10000,2025-03-21,1
CL976,C991639,V991639,10000,2025-12-28,1
CL977,C141418,V141418,10000,2025-02-20,1
CL978,C803633,V803633,10000,2025-10-21,1
CL979,C932341,V932341,10000,2025-12-07,1
CL980,C805809,V805809,10000,2025-10-21,1
CL981,C76442,V76442,10000,2025-01-27,1
CL982,C285636,V285636,10000,2025-04-14,1
CL983,C17442,V17442,10000,2025-01-06,1
CL984,C805313,V805313,10000,2025-10-21,1
CL985,C656429,V656429,10000,2025-08-28,1
CL986,C657088,V657088,10000,2025-08-28,1
CL987,C852017,V852017,10000,2025-11-07,1
CL988,C851480,V851480,10000,2025-11-07,1
CL989,C889161,V889161,10000,2025-11-21,1
CL990,C723137,V723137,10000,2025-09-21,1
CL991,C618754,V618754,10000,2025-08-14,1
CL992,C220604,V220604,10000,2025-03-21,1
CL993,C368427,V368427,10000,2025-05-14,1
CL994,C220696,V220696,10000,2025-03-21,1
CL995,C823246,V823246,10000,2025-10-28,1
CL996,C490845,V490845,10000,2025-06-28,1
CL997,C238758,V238758,10000,2025-03-28,1
CL998,C890093,V890093,10000,2025-11-21,1
CL999,C803300,V803300,10000,2025-10-21,1
CL1000,C142087,V142087,10000,2025-02-20,1
CL1001,C181858,V181858,10000,2025-03-07,1
CL1002,C240483,V240483,10000,2025-03-28,1
CL1003,C199882,V199882,10000,2025-03-14,1
CL1004,C470048,V470048,10000,2025-06-21,1
CL1005,C532879,V532879,10000,2025-07-14,1
CL1006,C618498,V618498,10000,2025-08-14,1
CL1007,C931825,V931825,10000,2025-12-07,1
CL1008,C348733,V348733,10000,2025-05-07,1
CL1009,C953049,V953049,10000,2025-12-14,1
CL1010,C532845,V532845,10000,2025-07-14,1
CL1011,C489542,V489542,10000,2025-06-28,1
CL1012,C103641,V103641,10000,2025-02-06,1
CL1013,C469999,V469999,10000,2025-06-21,1
CL1014,C805142,V805142,10000,2025-10-21,1
CL1015,C742079,V742079,10000,2025-09-28,1
CL1016,C989538,V989538,10000,2025-12-28,1
CL1017,C36306,V36306,10000,2025-01-13,1
CL1018,C491761,V491761,10000,2025-06-28,1
CL1019,C704135,V704135,10000,2025-09-14,1
CL1020,C513788,V513788,10000,2025-07-07,1
CL1021,C432165,V432165,10000,2025-06-07,1
CL1022,C850892,V850892,10000,2025-11-07,1
CL1023,C324335,V324335,10000,2025-04-28,1
CL1024,C181392,V181392,10000,2025-03-07,1
CL1025,C850043,V850043,10000,2025-11-07,1
CL1026,C767020,V767020,10000,2025-10-07,1
CL1027,C160974,V160974,10000,2025-02-27,1
CL1028,C181046,V181046,10000,2025-03-07,1
CL1029,C220961,V220961,10000,2025-03-21,1
CL1030,C16708,V16708,10000,2025-01-06,1
CL1031,C638318,V638318,10000,2025-08-21,1
CL1032,C552936,V552936,10000,2025-07-21,1
CL1033,C453408,V453408,10000,2025-06-14,1
CL1034,C490230,V490230,10000,2025-06-28,1
CL1035,C932972,V932972,10000,2025-12-07,1
CL1036,C784339,V784339,10000,2025-10-14,1
CL1037,C347088,V347088,10000,2025-05-07,1
CL1038,C387395,V387395,10000,2025-05-21,1
CL1039,C620140,V620140,10000,2025-08-14,1
CL1040,C182213,V182213,10000,2025-03-07,1
CL1041,C103183,V103183,10000,2025-02-06,1
CL1042,C304424,V304424,10000,2025-04-21,1
CL1043,C909215,V909215,10000,2025-11-28,1
CL1044,C600777,V600777,10000,2025-08-07,1
CL1045,C159352,V159352,10000,2025-02-27,1
CL1046,C970165,V970165,10000,2025-12-21,1
CL1047,C766961,V766961,10000,2025-10-07,1
CL1048,C56351,V56351,10000,2025-01-20,1
CL1049,C785173,V785173,10000,2025-10-14,1
CL1050,C489201,V489201,10000,2025-06-28,1
CL1051,C970058,V970058,10000,2025-12-21,1
CL1052,C869586,V869586,10000,2025-11-14,1
CL1053,C199585,V199585,10000,2025-03-14,1
CL1054,C16625,V16625,10000,2025-01-06,1
CL1055,C266512,V266512,10000,2025-04-07,1
CL1056,C200010,V200010,10000,2025-03-14,1
CL1057,C824394,V824394,10000,2025-10-28,1
CL1058,C161189,V161189,10000,2025-02-27,1
CL1059,C618112,V618112,10000,2025-08-14,1
CL1060,C740510,V740510,10000,2025-09-28,1
CL1061,C890362,V890362,10000,2025-11-21,1
CL1062,C723363,V723363,10000,2025-09-21,1
CL1063,C851486,V851486,10000,2025-11-07,1
CL1064,C657151,V657151,10000,2025-08-28,1
CL1065,C571722,V571722,10000,2025-07-28,1
CL1066,C950912,V950912,10000,2025-12-14,1
CL1067,C786825,V786825,10000,2025-10-14,1
CL1068,C656013,V656013,10000,2025-08-28,1
CL1069,C471883,V471883,10000,2025-06-21,1
CL1070,C432748,V432748,10000,2025-06-07,1
CL1071,C238113,V238113,10000,2025-03-28,1
CL1072,C553384,V553384,10000,2025-07-21,1
CL1073,C849973,V849973,10000,2025-11-07,1
CL1074,C933264,V933264,10000,2025-12-07,1
CL1075,C368667,V368667,10000,2025-05-14,1
CL1076,C387136,V387136,10000,2025-05-21,1
CL1077,C368356,V368356,10000,2025-05-14,1
CL1078,C888638,V888638,10000,2025-11-21,1
CL1079,C991588,V991588,10000,2025-12-28,1
CL1080,C533631,V533631,10000,2025-07-14,1
CL1081,C724063,V724063,10000,2025-09-21,1
CL1082,C991013,V991013,10000,2025-12-28,1
CL1083,C803848,V803848,10000,2025-10-21,1
CL1084,C348913,V348913,10000,2025-05-07,1
CL1085,C237790,V237790,10000,2025-03-28,1
CL1086,C76265,V76265,10000,2025-01-27,1
CL1087,C600336,V600336,10000,2025-08-07,1
CL1088,C56795,V56795,10000,2025-01-20,1
CL1089,C240045,V240045,10000,2025-03-28,1
CL1090,C219602,V219602,10000,2025-03-21,1
CL1091,C784223,V784223,10000,2025-10-14,1
CL1092,C658021,V658021,10000,2025-08-28,1
CL1093,C139749,V139749,10000,2025-02-20,1
CL1094,C55546,V55546,10000,2025-01-20,1
CL1095,C970960,V970960,10000,2025-12-21,1
CL1096,C890541,V890541,10000,2025-11-21,1
CL1097,C451067,V451067,10000,2025-06-14,1
CL1098,C722581,V722581,10000,2025-09-21,1
CL1099,C406427,V406427,10000,2025-05-28,1
CL1100,C348671,V348671,10000,2025-05-07,1
CL1101,C219163,V219163,10000,2025-03-21,1
